"TIME","GEO","UNIT","NACE_R2","NA_ITEM","Value","Flag and Footnotes"
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","6.662,7",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","25.825,2",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","18.146,4",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","10.549,6",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","51.419,5",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","8.568,1",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","9.774,6",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","29.544,3",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","13.463,1",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","46.715,6",""
"2009","Griechenland","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","9.868,2",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","1.002.045,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","24.225,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","158.683,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","123.932,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","107.575,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","218.507,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","40.993,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","55.221,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","95.227,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","75.906,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","181.994,0",""
"2009","Spanien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","43.714,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","1.750.127,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","25.622,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","245.643,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","205.065,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","108.816,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","315.816,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","91.749,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","69.147,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","225.616,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","220.890,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","393.459,0",""
"2009","Frankreich","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","53.369,0",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","38.560,1",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","1.822,0",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","7.549,9",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","6.033,5",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","3.079,3",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","7.719,0",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","1.935,6",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","2.515,7",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","3.577,9",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","3.244,8",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","5.949,3",""
"2009","Kroatien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","1.166,6",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","1.425.156,9",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","28.433,8",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","259.665,3",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","216.301,3",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","85.514,0",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","289.646,6",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","60.947,2",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","72.839,0",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","183.014,8",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","134.813,2",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","252.015,5",""
"2009","Italien","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","58.267,4",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","16.419,5",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","371,4",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","1.395,4",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.004,4",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.584,1",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","3.902,1",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","556,9",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","1.420,5",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.521,0",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.381,0",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","3.529,9",""
"2009","Zypern","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","757,2",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","16.919,1",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","587,7",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.628,6",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.837,9",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.332,7",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","4.646,8",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","714,8",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","605,2",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.891,8",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.172,2",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","2.896,8",""
"2009","Lettland","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","442,5",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","24.300,4",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","682,2",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","5.148,0",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","4.065,3",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.601,0",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","7.158,6",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","951,5",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","619,7",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","1.822,9",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","1.555,1",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","4.259,5",""
"2009","Litauen","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","501,9",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","33.135,1",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","93,7",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","2.346,2",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","1.767,5",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","1.914,2",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","5.374,4",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","2.119,8",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","8.890,6",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","2.895,4",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","3.559,6",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Öffentliche Verwaltung, Verteidigung, Erziehung und Unterricht, Gesundheits- und Sozialwesen","Bruttowertschöpfung","5.254,7",""
"2009","Luxemburg","Jeweilige Preise, Millionen Euro","Kunst, Unterhaltung und Erholung; Erbringung von sonstigen Dienstleistungen; Private Haushalte, exterritoriale Organisationen und Körperschaften","Bruttowertschöpfung","686,5",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Insgesamt - alle NACE-Wirtschaftszweige","Bruttowertschöpfung","80.129,9",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Land- und Forstwirtschaft, Fischerei","Bruttowertschöpfung","2.891,6",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Industrie (ohne Baugewerbe)","Bruttowertschöpfung","19.764,5",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Verarbeitendes Gewerbe/Herstellung von Waren","Bruttowertschöpfung","16.206,1",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Baugewerbe/Bau","Bruttowertschöpfung","3.889,9",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Handel, Instandhaltung, Verkehr, Gastgewerbe/Beherbergung und Gastronomie","Bruttowertschöpfung","13.992,9",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Information und Kommunikation","Bruttowertschöpfung","4.503,9",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Erbringung von Finanz- und Versicherungsdienstleistungen","Bruttowertschöpfung","4.050,1",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Grundstücks- und Wohnungswesen","Bruttowertschöpfung","7.170,7",""
"2009","Ungarn","Jeweilige Preise, Millionen Euro","Erbringung von freiberuflichen, wissenschaftlichen und technischen Dienstleistungen, Erbringung von sonstigen wirtschaftlichen Dienstleistungen","Bruttowertschöpfung","7.103,6",""
